image_id,image_path,mask_path,dataset,language,condition,word,word_color,font_color,background_color,label,dataset_name
multilingual_stroop_arabic_background_conflict_000711,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000711.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000711_mask.png,stroop,arabic,background_conflict,أبيض,white,red,purple,red,multilingual_stroop
multilingual_stroop_arabic_background_conflict_002801,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_002801.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_002801_mask.png,stroop,arabic,background_conflict,أسود,black,brown,red,brown,multilingual_stroop
multilingual_stroop_arabic_background_conflict_002527,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_002527.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_002527_mask.png,stroop,arabic,background_conflict,أسود,black,green,gray,green,multilingual_stroop
multilingual_stroop_arabic_background_conflict_003752,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_003752.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_003752_mask.png,stroop,arabic,background_conflict,برتقالي,orange,gray,purple,gray,multilingual_stroop
multilingual_stroop_arabic_background_conflict_003321,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_003321.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_003321_mask.png,stroop,arabic,background_conflict,بنفسجي,purple,gray,brown,gray,multilingual_stroop
multilingual_stroop_arabic_background_conflict_003181,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_003181.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_003181_mask.png,stroop,arabic,background_conflict,بنفسجي,purple,red,black,red,multilingual_stroop
multilingual_stroop_arabic_background_conflict_004183,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_004183.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_004183_mask.png,stroop,arabic,background_conflict,رمادي,gray,orange,white,orange,multilingual_stroop
multilingual_stroop_arabic_background_conflict_001615,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_001615.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_001615_mask.png,stroop,arabic,background_conflict,أسود,black,blue,brown,blue,multilingual_stroop
multilingual_stroop_arabic_background_conflict_003024,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_003024.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_003024_mask.png,stroop,arabic,background_conflict,بني,brown,yellow,orange,yellow,multilingual_stroop
multilingual_stroop_arabic_background_conflict_001413,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_001413.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_001413_mask.png,stroop,arabic,background_conflict,برتقالي,orange,red,yellow,red,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000763,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000763.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000763_mask.png,stroop,arabic,background_conflict,أبيض,white,blue,green,blue,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000655,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000655.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000655_mask.png,stroop,arabic,background_conflict,بنفسجي,purple,brown,gray,brown,multilingual_stroop
multilingual_stroop_arabic_background_conflict_004797,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_004797.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_004797_mask.png,stroop,arabic,background_conflict,بنفسجي,purple,black,gray,black,multilingual_stroop
multilingual_stroop_arabic_background_conflict_003849,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_003849.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_003849_mask.png,stroop,arabic,background_conflict,أخضر,green,purple,black,purple,multilingual_stroop
multilingual_stroop_arabic_background_conflict_004153,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_004153.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_004153_mask.png,stroop,arabic,background_conflict,بني,brown,gray,yellow,gray,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000468,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000468.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000468_mask.png,stroop,arabic,background_conflict,بني,brown,purple,blue,purple,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000157,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000157.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000157_mask.png,stroop,arabic,background_conflict,أبيض,white,brown,red,brown,multilingual_stroop
multilingual_stroop_arabic_background_conflict_001295,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_001295.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_001295_mask.png,stroop,arabic,background_conflict,أزرق,blue,orange,black,orange,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000497,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000497.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000497_mask.png,stroop,arabic,background_conflict,أحمر,red,yellow,white,yellow,multilingual_stroop
multilingual_stroop_arabic_background_conflict_004740,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_004740.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_004740_mask.png,stroop,arabic,background_conflict,أبيض,white,yellow,brown,yellow,multilingual_stroop
multilingual_stroop_arabic_background_conflict_002940,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_002940.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_002940_mask.png,stroop,arabic,background_conflict,بني,brown,purple,green,purple,multilingual_stroop
multilingual_stroop_arabic_background_conflict_003456,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_003456.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_003456_mask.png,stroop,arabic,background_conflict,بني,brown,green,yellow,green,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000373,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000373.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000373_mask.png,stroop,arabic,background_conflict,أسود,black,red,purple,red,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000079,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000079.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000079_mask.png,stroop,arabic,background_conflict,أصفر,yellow,purple,black,purple,multilingual_stroop
multilingual_stroop_arabic_background_conflict_001553,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_001553.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_001553_mask.png,stroop,arabic,background_conflict,بنفسجي,purple,yellow,blue,yellow,multilingual_stroop
multilingual_stroop_arabic_background_conflict_001669,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_001669.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_001669_mask.png,stroop,arabic,background_conflict,أزرق,blue,brown,purple,brown,multilingual_stroop
multilingual_stroop_arabic_background_conflict_002131,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_002131.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_002131_mask.png,stroop,arabic,background_conflict,بنفسجي,purple,brown,green,brown,multilingual_stroop
multilingual_stroop_arabic_background_conflict_004439,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_004439.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_004439_mask.png,stroop,arabic,background_conflict,رمادي,gray,green,orange,green,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000465,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000465.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000465_mask.png,stroop,arabic,background_conflict,أحمر,red,black,white,black,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000248,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000248.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000248_mask.png,stroop,arabic,background_conflict,أبيض,white,orange,purple,orange,multilingual_stroop
multilingual_stroop_arabic_background_conflict_000931,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/images/multilingual_stroop_arabic_background_conflict_000931.png,/content/stroop_multilingual_full_benchmark/data/multilingual_stroop_80k/masks/multilingual_stroop_arabic_background_conflict_000931_mask.png,stroop,arabic,background_conflict,أبيض,white,yellow,purple,yellow,multilingual_stroop
